text	label
600ml 손잡이 달린 용기로 바로 먹을수 있고 순간동작 연속동작으로 얼음도 쉽게 분쇄 되는 강력한 파워!!.	['O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I']
도도한 표정 귀엽ㅋㅋㅋㅋㅋ	['MOV-B', 'MOV-I', 'MOV-B']
쉽게 없어지지 않을것이라 생각했는데	['O', 'O', 'O', 'O']
그리고 흡수가 상당히 빠른편이라	['O', 'PDT-B', 'PDT-I', 'PDT-I']
3 보습을 철저히해서 건조함을 잡는게	['O', 'O', 'O', 'O', 'O']
Written by. DdAm	['O', 'O', 'O']
화장은 역시 지우는게 중요!	['O', 'O', 'O', 'O']
피부가 민감한 요즘	['O', 'O', 'O']
이 두 인간말종이 영화를 함께 찍으면서 서로를 의식하고	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
매운갈비찜은 왜 맨날 생각나는건지..!	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I']
친구는 안좋아했음	['O', 'O']
자올 시너지 부스터 우먼 샴푸와 트린트먼트 사용해봤습니당 영상으로 한번 담아왔어요	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
(위 사진을 클릭하면 홈페이지로 이동합니다.)	['O', 'O', 'O', 'O', 'O']
싶어서 기다리면서 계속 보는데	['O', 'O', 'O', 'O']
실제로 피부탄성 복원력 개선을 돕고	['O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
과일을 좋아하는 #39개월딸 덕분에 매일먹는데.. 항상 껍질에 농약들이 걱정되었는데..	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#캔들워머 로 분위기까지 있으니	['O', 'O', 'PDT-B', 'PDT-I']
직구로 유명한 치약이 있는데 굳이 직구안해도	['O', 'O', 'O', 'O', 'O', 'O']
수많은 말썽으로 최고신 `오딘`에게 쫓겨난 신 `로키`. 로키는 정확히 말하면 거인신족인데 이 영화에서는 `재앙의 신`이라고 표현되어 진다.) 그리고 오딘에 의해 북유럽 고대의 마스크에 가두어졌다고 한다. 그래서 그 마스크를 쓰면 로키의 신적인 힘과 난폭하면서도 괴팍한 성격을 갖게 된다고 하는 것.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
패키지가 더 맘에 든다!	['O', 'O', 'O', 'O']
전국 피부관리샵에서	['O', 'O']
무무는 피부에 닿아도 무해한게 아니라	['O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
심은 꽃도 다양하다.	['O', 'TRV-B', 'TRV-I']
가방 상단과 하단 공간이 분리되어있어	['O', 'O', 'O', 'O', 'O']
초반 닥터 스트레인지의 등장은 반가웠지만 닥터 스트레인지 단독 영화를 안 본 사람은 저건 뭐지? 했을 것 같긴 하다.	['O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
어데이셔스 립스틱 LANA	['O', 'O', 'O']
뭉침없이 부드럽게 표현해주는 아이섀도우에	['PDT-B', 'PDT-B', 'PDT-I', 'O']
#미세클렌징 #수분폼클렌저	['O', 'O']
피부가 반짝반짝~~~빛이나요	['PDT-B', 'PDT-I']
영화 전체도 싸움보다는 드라마가 많다. 스파이더맨 특유의 능력을 살린 액션은 예전 스파이더맨보다 월등히 훌륭하긴 하지만 후반의 극히 일부를 제외하면 많이 나오지도 않는다. 스파이더맨 슈츠를 입기 전까지 많은 시간을 드라마에 할애한다. 부모의 죽음에 관한 수수께끼와 자이언 같은 동급생 앞에게 무력한 자신, 마음에 드는 여자애, 삼촌과의 갈등...그리고 평생의 트라우마로 남게 되는 삼촌의 죽음까지.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
우리 딸도 신나는지 책, 블럭, 끼적이기 모두	['O', 'O', 'O', 'O', 'O', 'O', 'O']
애미피부도 소중하니까용	['O', 'O']
모공 브러쉬도 있어서 더욱 구석구석	['O', 'O', 'O', 'PDT-B', 'PDT-I']
``나는 모투누이의 모아나다``로 대변되는 이 작품에서 마우이와 모아나의 관계는 이야기의 주도권이 어디에 있는지 보여준다. 남자, 그것도 반인반신을 자신의 뜻대로 움직이기 위해 선택된 인간의 고생이란.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
밀린 빨래하고나니	['O', 'O']
도대체 왜 저런 사람들이 늘어나는 걸까.	['O', 'O', 'O', 'O', 'O', 'O']
물회 먹으면서 일찍 오길 정말 잘했구나 ㅋㅋ	['O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
이미 상수도 하수도 개념을 해두었다만	['O', 'O', 'O', 'O', 'O']
모발큐티클손상 두피 피지각질 두피진정 개선까지 확실하네:)	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
짧게나마 공연 클립.	['O', 'O', 'O']
엄마도 기대돼^^	['O', 'PDT-B']
초반부에는 그래도 내용이 신선하니까	['O', 'O', 'MOV-B', 'MOV-I']
이 리페어크림 바르면 각질을 억지로 뜯어내는게	['O', 'O', 'O', 'O', 'O', 'O']
돌아와 전우의 고향을 찾지만 함께 싸웠던 동지들은	['O', 'O', 'O', 'O', 'O', 'O', 'O']
오히려 여전히 요즘 애니메이션을 압도하는 내용과 연출을 보여준다.	['O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
국내에 맞춰 한번 더 테스트한	['O', 'O', 'O', 'O', 'O']
구매원하시는분들은 태그및 네이버에서 #월천누나 검색해주세요!	['O', 'O', 'O', 'O', 'O']
완전 기대하고 먹었는데 깜짝 놀랐다	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I']
길이감도 키가 더 커보이는듯..	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
하지만 그 뒤에는 따뜻한 감동과 교훈이 담겨있다.	['O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I']
다음 리뷰에서는 삼성 노트북 9 Pen 만의	['O', 'O', 'O', 'O', 'O', 'O', 'O']
고농축이라 적게 사용해도	['PDT-B', 'O', 'O']
어렸을 때부터 남들이 보지 못하는걸 보는 능력이	['O', 'O', 'O', 'O', 'O', 'O', 'O']
곡선형 변기뚜껑은 유아의자로도 바꿔주고	['O', 'O', 'O', 'O']
로맨스 영화야.......	['O', 'O']
채워줄때까지 참더라고요... .	['O', 'O', 'O']
이는 당시 최고의 여성댄스팀이었던 `와일드캣츠`에서	['O', 'O', 'O', 'O', 'O']
전작의 경우 슈퍼히어로 금지법 이후 직장에서까지 해고된 미스터 인크레더블이 남들 몰래 슈퍼히어로 능력을 살린 일을 하며 돈을 벌려다가 악당에게 붙잡혀서 가족들이 구하러 가며 벌어지는 일을 다룬 반면, 이번에는 슈퍼히어로 금지법 폐지를 위한 회사에서 일라스티걸이 슈퍼히어로 일을 하며 돈을 벌다가 악당에게 붙잡혀서 가족들이 구하러 가는 내용.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
각질 미는거??? 그것도 해보고	['O', 'O', 'O', 'O']
5가지 유해성분 무첨가로 #민감성스킨케어 하기에 딱!	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
#정사이즈핏 그대로 너무 편해요	['PDT-B', 'O', 'PDT-B', 'PDT-I']
이 작품은 픽션이다. 소설이자 영화이다. 자유연애주의자는 현실에 많지만 결혼은 실제적으로 연애의 끝이며 영화처럼 이중결혼생활이란 있을 수 없는 일이다. 영화를 보면서 불쾌함이나 답답함을 느꼈던 분들은 그냥 `소설이니까, 영화니까` 하면서 `말도 안돼 하하하` 하고 작품 자체를 즐길 수 있었으면 좋겠다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
눅스 크렘프레쉬 라인이 10% 세일 중이길래 데려왔어요!	['O', 'O', 'O', 'O', 'O', 'O', 'O']
지베르니 지속력 인정해줘야합니다	['O', 'PDT-B', 'PDT-I']
8시간후에도 비교해봤는데용	['O', 'O']
넘 예쁜 #오드오랄 치약 #취향저격!	['PDT-B', 'PDT-I', 'O', 'O', 'PDT-B']
추위라면 정말싫은데 ㅜㅜ굳굳	['O', 'O', 'PDT-B']
토론토 여행 중 도련님이 예약하고	['O', 'O', 'O', 'O', 'O']
가이드 아자씨도 그렇고	['O', 'O', 'O']
피부속 재생까지 챙겨주는 ``콜라겐``성분	['O', 'O', 'O', 'O']
보통 #에어프라이어치킨 이라고 하면,	['O', 'O', 'O', 'O']
아 커피와 삼계탕의 관계	['O', 'O', 'O', 'O']
이 희망의 꽃은 현실에서도 이어졌다. 영화가 공개된 후 세계 구호단체로부터 지원 세례가 이어졌고, 주인공 자인 역을 맡은 자인 알 라피아는 노르웨이에 정착하게 됐다. 또한, 사하르 역을 맡은 하이타 아이잠 역시 유니세프 지원으로 학교에 다니는 중이다. 우리나라에서도 모금 이벤트를 통해, 출연진들의 생계에 도움을 주고자 노력하고 있다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
사랑채는 100년 정도 된 건물로 윗 어르신들이 머문 공간이라고 합니다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
전자파 차단에 높은 에너지효율로	['O', 'O', 'PDT-B', 'PDT-I']
말도 안되고 유치한 내용이기 쉽상인 판타지물이다보니	['MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O']
내가 애정하는 뮤지컬 영화에 누군가는 인생영화라고도 하길래 혹! 하여 보러 갔는데, 헉! 이런 내용인 줄 몰랐어 ㅜㅜ .	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
전 무조건 본방사수!!	['O', 'O', 'O']
( 본문 내용에 스포일러가 포함되어 있으므로 주의 바랍니다. )	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
된 듯한 느낌!	['O', 'O', 'O']
극세사모로 너무너무 부드러워서 자극1도없어	['O', 'PDT-B', 'PDT-I', 'PDT-B']
휴대하기도 딱 좋은 사이즈로 파우치에 쏙~	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O']
#26개월 아들이 말이 느려서 고민하다..	['O', 'O', 'O', 'O', 'O']
#올바른 #양치 할 수 있어서 굿이네요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B']
시어머님이 #선물 해주신 #패딩	['O', 'O', 'O', 'O']
다른 닥브제품들과 함께 쓰면 더 좋은	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
피부재생에 도움되는 달팽이 추출물이 함유된 기능성 비타민 앰플이라는데	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
코니테일 기저귀정리함을	['O', 'O']
클렌징오일의 세정력 +세럼보습력	['O', 'O', 'O']
이 곳에 한글로 소원을 적은 사람들은	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
제이스타일 옷들은 전반적으로	['O', 'O', 'O']
머리 단발로 싹뚝!! 머리 길고 싶은데	['O', 'O', 'O', 'O', 'O', 'O']
봄철 자외선도 신경써야하니 선스틱	['O', 'O', 'O', 'O']
톡톡 터지면서 피부를	['O', 'O', 'PDT-B']
사실 요즘 휴가라고 하기도 애매하게	['O', 'O', 'O', 'O', 'O']
그린로즈향에 다마스크성분이 더해서..	['O', 'O', 'O']
솔짇히 블로그아님 올릴데가 없어서	['O', 'O', 'O', 'O']
꾸준히 사용하지 않을 수가 없지~	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
메이크업 전 후에도 화장번짐 없어서 딱!!	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B']
문제는 이런식으로 원작의 인기를 이용하여 억지로 만든	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
거기다 #미세먼지 세정력과	['O', 'O', 'O']
우리두아이들과 #문화생활	['O', 'O']
크리스토퍼 리브의 수퍼맨 4부작 중 가장 좋아하는 수퍼맨1(1979)과 수퍼맨2(1980)를 하나로 합쳐 최신 기술로 어레인지한 듯한 작품. 수퍼맨의 탄생부터 팬텀존에서 탈출한 조드 장군 일당의 지구침략까지를 다루고 있다. 감독은 `왓치맨(2009)`과 `300(2007)`, `써커펀치(2011)` 등의 감독을 담당했던 잭 스나이더. 그때문인지 어렸을 때 봤던 좀 밝은 느낌에 능글능글한 수퍼맨이 아닌 좀 어두운 느낌의 수퍼맨이 되었다.	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O']
너 가지고있는거랑 별 차이 모르겠다고	['O', 'O', 'O', 'O', 'O']
해독세제 #밀크프렌즈	['O', 'O']
제가 참 크림을 좋아하는데요 ㅎㅎ 이게 글쎄 그 유명한 미샤 보라색앰플이 왕왕 압축되어 들어간 크림이래요!!! 어쩐지.. 영양감이 장난 아니더라니	['O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
슬러시도 냠냠	['O', 'O']
탐정이 추리하는 과정이 너무 평탄하고	['O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
자연스러운 톤업과 은은한 펄감	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
눅스의 스테디셀러인 오일도 함께 쓰고있네요~	['O', 'PDT-B', 'O', 'O', 'O']
익산을 여행하다 보면 항상 눈에 띄던 익산토성, 그 궁금증을 풀 수 있어 유익한 여행이 되었다.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I']
진태가 피아노 칠 때마다 눈물이 주르륵.. 심지어 슬픈 곡도 아닌데 감정이 폭발할 거 같았다. 마치 그가 이 세상에 형대신 제대로 펀치를 날리는 기분이었다. 학원에서 똑같은 교육을 받고, 하기싫은 연습 10시간씩 한 애들은 도저히 따라할 수 없는 신의 경지의 연주를 하는걸 보면서 천재는 도저히 범인이 따라갈 수 없다는 생각이 든다. 하루 8시간 이상 10년의 시간을 하면 천재의 경지에 오른다는 무슨 책도 읽은거 같은데 노력의 순수함이 다르다고 해야 하나. 진정한 천재는 단지 거기 들인 시간 뿐 아니라 노력의 순수함과 꺼지지않는 열정으로 만들어지는거 같다.	['O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#보나벨라 선크림	['O', 'O']
#미쟝센 #헬로버블 로 미리 염색해두길 넘나 잘했어!	['O', 'O', 'O', 'O', 'O', 'O', 'O']
전자파 차단기능까지ㅋㅋㅋ	['O', 'O']
#킨즈유모차 실용성 대박이네요~	['O', 'PDT-B', 'PDT-I']
수분감 퐁퐁 인공향이나 인공색소 같은 화학..	['PDT-B', 'PDT-I', 'O', 'O', 'O', 'O']
여기저기 다니면서 돈 단위 생각안하고	['O', 'O', 'O', 'O', 'O']
#레브론 수퍼 러스트러스 립스틱5종+ 울트라 HD 매트 립컬러 2종  구성도 대박	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
그렇다면 가격을 대폭 인하했다는 것입니다.^^	['O', 'O', 'O', 'O', 'O']
동영상 밀어보기 .	['O', 'O', 'O']
양미숙은 서선생과 같은 학교에서 선생을 하고 있다.	['O', 'O', 'O', 'O', 'O', 'O', 'O']
고 김주혁씨가 이렇게 연기를 잘하게 되었나 젊은 죽음이 아까웠다. 커플로 나온 마치 중국인같은 여배우는 노출조차 소름이.. 각기춤인가 뚜두둑 근육 소리가 날 땐 가슴에 골은커녕 뼈만 눈에 들어오면서 벗어도 무서운 여자였다. 그렇다. 요즘 내가 본 영화 두 편은(버닝, 독전)배우가 벗으면 야하긴커녕 꿈에 나올까 무서운 장면만 연출되었다. 크악..	['O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B']
#데일리메이크업 용으로도 좋고!	['PDT-B', 'PDT-I', 'PDT-I']
라이크아임파이브 마일드 선스크린은 민감한 피부에도 편안하게 쓸 수 있는 순하디순한 선크림이구 자연유래 원료를 함유하고 있어용	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'O', 'O', 'O', 'O', 'O']
끈적임없이 보송보송 피부도 유지 시켜준답니다 수도권 피부과와 주요 아동병원 등에 입점	['PDT-B', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O']
들어있냐고 물어봤을 때 기억상싱증에 걸린 그가 그걸 이름으로 정한 것.	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#그대이름은장미 리뷰,	['O', 'O']
그리고 타멜거리 입구에서 배스킨이 보여 아슈크림을 겟하고..	['O', 'O', 'O', 'O', 'O', 'O', 'O']
B코스를 같이 온 친구들은 끄덕없다고 하지만,	['O', 'O', 'O', 'O', 'O', 'O']
만드는 내용 또한 가득하다.	['O', 'O', 'O', 'O']
박훈정의 신세계, 그리고 그 안에서 발견할 만한 최첨단과 휴매니티를 오가는 세계관을 확인하고 싶다면 이 영화, 주목하시라.	['O', 'MOV-B', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B']
침투력이 강해 차별화된 강한 보습력과	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-B', 'PDT-I']
나노화기술을 통해 콩, 야자, 율무 등	['O', 'O', 'O', 'O', 'O', 'O']
이 영화는 클라이막스에서 그렇게 예상이 되는 결과를 보여준다. 하지만 결말에서는 두남자의 화해와 여자에 대한 이해로 해피엔딩을 맞이하게 된다. 설마 두남자 사이에도 사랑이 싹튼다던지 하는 것은 아니겠지 하고 내심두려웠으나 다행히 그것은 아니었다. 원래 괜찮은 남자였기에 그 여자의 남자만 아니었으면 미워할 일도 없었다. 영화는 노덕훈의 시점에서 전개되었기 때문에 노덕훈이 너무나 불쌍하게 보여졌지만 결국 가장 불쌍한 것은 세컨드다. 결혼을 해도 혼인신고도 불가능, 애가 생겨도 호적에 올릴 수도 없다. 실제로 혼인신고까진 안했어도 가족들 앞에서 결혼식까지 한 이상 다른 여자를 새로 만나 결혼하는 것도 힘들다. 일하느라 바쁜 평일 저녁엔 그녀와 함께지만 정작 시간이 날 수 있는 주말에 그녀는 첫째남편에게로 돌아간다. 그리고 그녀는 세컨드에게서 자신과의 동질감을 느끼며 사랑하고 결혼하길 택했지만 결국 자신의 속마음을 모두 털어놓고 보여줬던 것은 퍼스트였었다.	['O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
지우는게 중요한 피부!	['O', 'O', 'O']
브릭 (Brick, 2005)	['O', 'O', 'O']
요거요거 우리 꼬방이 맞춤 기저귀로 당첨	['O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
이거 너무 웃기고좋음ㅋㅋㅋ	['O', 'O', 'O']
아이백까지 집중케어되니까	['O', 'O']
TV에서 방영되고 옥희의 그 옛날 스타일	['O', 'O', 'O', 'O', 'O', 'O']
투어 시작! 설마 했는데 정말 우리 둘뿐... 뭔가 private tour 된 기분을 느끼며 투어했다.ㅋㅋㅋㅋ	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
다 그냥 빳빳한 종이에 메뉴만 전달하는	['O', 'O', 'O', 'O', 'O', 'O']
이후 글은 프로필 링크(#브런치)에서 확인해주세요!	['O', 'O', 'O', 'O', 'O']
요즘 애니메이션에 비해서 촌스럽거나 진부함이 전혀 없고	['O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I']
세번째, 엄청난 가성비! 7L 초대용량인데 9만원대, 1년이 지나도 AS잘되고 소음작고 세척간편 (구매평 꼼꼼히 확인함)	['O', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-B', 'PDT-B', 'O', 'O', 'O']
칙칙한 피부톤을 생기있고 자연스러운 핑크톤으로	['O', 'O', 'PDT-B', 'PDT-B', 'PDT-I']
히트웨이브 라나 찾아보시라	['O', 'O', 'O']
집에서 #셀프헤어클리닉 하세요	['PDT-B', 'PDT-I', 'PDT-I']
정도로 비참하기 그지 없다. 쫓기고 쫓겨	['O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O']
꾸준히 사용했더니 정말 모발이굵어진느낌~~!!	['O', 'O', 'PDT-B', 'PDT-I']
될 것으로 예상된다. 꼭 좀 속편을 만들어주길.	['O', 'O', 'O', 'O', 'O', 'O', 'O']
양쪽에 팝아트 느낌의 벽화들이 있었고 커피 값은 비싸지 않았다. 날이 춥지 않아서인지 앉아 있기 좋았다! 자세히 못찍었는데 뒤에 레알 창고;;;가 있고 앞에 그냥 테이블이 막 있는데 은근 또 분위기가 좋아서 신기하다.	['O', 'TRV-B', 'TRV-I', 'TRV-I', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-B']
이런 추억 사진도 남길 수 있어요~	['O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
이런 역사적인 사실 뒤에는 스캔들 투성이의 텍사스 하원의원	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
표류하는 인간들이 나올 때에도 주인공들이	['O', 'O', 'O', 'O', 'O']
저는 밥을 주문하고 신랑은 국수를 주문했는데요.	['O', 'O', 'O', 'O', 'O', 'O']
역시 연기들을 잘해 #공유 멋있네요.	['MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B']
티벳불상을 찾기 위해 세명이 경쟁을 벌이는 내용이었다고 하는데...	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
역시 소문대로 두피와 모발 보호는 물론~	['O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
던지기놀이를 좋아하는 우디니	['O', 'O', 'O']
이런 날은 나도 수상자전거 타보고 싶다고요.	['O', 'O', 'O', 'O', 'O', 'O']
피부 상황에 따라 다르게 앰플을 골라 사용 할 수 있는 제품인 지디일레븐 셀 팩토리 주사기 앰플	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
부세나 리조트 묵는다면	['O', 'O', 'O']
구매는 여기에서 가능합니다	['O', 'O', 'O']
소량만으로도 커버력 좋네요~	['PDT-B', 'PDT-I', 'PDT-I']
우리아이 피부에 닿는 #물티슈 자연에서 얻은 명품 물티슈인 #블랑슈 사용중이예요~	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'O', 'O', 'O']
